MXDnsResponse,TXTDnsResponse,HasSPFInfo,HasDmarcInfo,DomainInAlexaDB,CommonPorts,CreationDate,LastUpdateDate,HttpResponseCode,RegisteredOrg,SubdomainNumber,Entropy,EntropyOfSubDomains,StrangeCharacters,TLD,IpReputation,ConsonantRatio,NumericRatio,SpecialCharRatio,VowelRatio,ConsonantSequence,VowelSequence,NumericSequence,SpecialCharSequence,DomainLength,Class
0,0,0,0,0,0,0,0,0,0,0,3,0,1,127,0,0.5,0.0,0.0,0.4,5,3,0,1,35,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,77,0,0.6,0.0,0.0,0.3,4,1,0,0,16,0
1,1,1,0,0,1,0,1,4,1,0,2,0,0,123,0,0.5,0.0,0.0,0.4,2,2,0,0,14,0
0,0,0,0,0,0,4,4,4,1,0,3,0,0,123,0,0.5,0.0,0.0,0.4,3,2,0,0,22,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,54,0,0.6,0.0,0.0,0.3,4,2,0,0,29,0
1,0,0,0,0,1,4,4,2,1,0,3,0,0,127,1,0.5,0.0,0.0,0.5,2,2,0,0,25,0
0,1,1,0,0,1,0,4,0,1,0,2,0,0,504,0,0.5,0.0,0.0,0.4,2,2,0,0,14,0
0,0,0,0,0,0,4,4,4,1,0,3,0,0,127,0,0.6,0.0,0.0,0.3,2,1,0,0,20,0
1,0,0,0,0,0,0,4,2,1,0,3,0,0,127,0,0.6,0.0,0.0,0.4,3,3,0,0,27,0
0,1,1,0,0,1,4,4,4,1,0,2,0,0,127,0,0.6,0.0,0.0,0.3,2,1,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,48,0,0.4,0.0,0.0,0.4,1,2,0,0,9,0
0,0,0,0,0,1,4,4,0,1,0,3,0,0,127,0,0.5,0.0,0.0,0.4,4,2,1,0,33,0
0,0,0,0,0,1,4,4,4,1,0,3,0,0,133,0,0.5,0.0,0.0,0.4,2,2,0,0,23,0
0,0,0,0,0,0,4,4,4,1,0,3,0,0,77,0,0.5,0.0,0.0,0.4,2,1,0,0,16,0
0,0,0,0,0,1,4,4,2,1,0,3,0,0,127,0,0.5,0.0,0.0,0.4,3,2,0,0,17,0
0,0,0,0,0,0,4,4,4,1,0,3,0,0,127,0,0.6,0.0,0.0,0.4,3,2,0,0,28,0
0,0,0,0,0,0,4,4,4,1,0,3,0,0,685,0,0.5,0.0,0.0,0.4,2,2,0,0,18,0
0,0,0,0,0,1,4,4,0,1,0,3,0,0,504,0,0.6,0.0,0.0,0.3,3,2,0,0,15,0
0,0,0,0,0,1,4,4,2,1,0,3,0,0,465,0,0.7,0.0,0.0,0.3,3,1,0,0,18,0
0,0,0,0,0,0,4,4,4,1,0,3,0,0,127,0,0.6,0.0,0.0,0.3,4,2,0,0,25,0
0,0,0,1,1,1,4,3,2,1,4,2,0,0,127,0,0.6,0.0,0.0,0.3,2,1,0,0,10,0
0,0,0,0,0,0,0,4,2,1,0,2,0,0,356,0,0.5,0.0,0.0,0.4,3,1,0,0,17,0
0,0,0,0,0,1,0,4,0,1,0,3,0,0,38,0,0.5,0.0,0.0,0.4,1,1,0,0,10,0
0,0,0,0,0,1,4,4,4,1,0,3,0,0,127,0,0.5,0.2,0.0,0.3,2,1,2,0,11,0
0,0,0,0,0,1,2,2,2,1,0,3,0,0,127,0,0.6,0.0,0.0,0.4,3,2,0,0,25,0
0,0,0,0,0,0,0,2,2,1,0,3,0,0,129,0,0.6,0.0,0.0,0.3,3,2,0,0,26,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,655,0,0.6,0.0,0.0,0.3,6,1,0,0,11,0
0,0,0,0,0,1,4,4,0,1,1,3,0,0,77,0,0.5,0.0,0.0,0.4,2,2,0,0,19,0
0,0,0,0,0,0,0,0,0,0,0,4,0,11,364,0,0.4,0.2,0.0,0.3,3,3,4,1,61,0
1,1,1,1,0,1,0,4,4,1,0,3,0,0,127,1,0.5,0.0,0.0,0.4,2,3,0,0,16,0
0,0,0,0,0,1,4,4,2,1,0,3,0,0,127,0,0.6,0.0,0.0,0.3,5,2,0,0,29,0
1,1,1,0,0,1,4,4,2,1,0,3,0,0,127,0,0.6,0.0,0.0,0.4,2,2,0,0,22,0
0,0,0,0,0,1,4,4,0,1,0,3,0,0,454,0,0.6,0.0,0.0,0.3,2,1,0,0,16,0
0,0,0,0,0,0,4,4,4,1,0,3,0,0,504,0,0.5,0.0,0.0,0.4,2,1,0,0,15,0
0,0,0,0,0,1,4,4,0,1,0,3,0,0,129,0,0.5,0.0,0.0,0.4,3,2,0,0,21,0
1,1,1,0,0,1,4,4,2,1,0,3,0,0,127,0,0.5,0.0,0.0,0.5,2,2,0,0,21,0
0,0,0,0,0,0,0,0,0,0,0,3,0,3,254,0,0.4,0.0,0.1,0.4,2,2,0,1,21,0
1,0,0,0,0,0,0,4,2,1,0,2,0,0,578,1,0.5,0.0,0.0,0.4,2,1,0,0,11,0
1,1,1,0,0,1,4,4,2,1,0,3,0,0,127,0,0.6,0.0,0.0,0.3,3,1,0,0,18,0
1,1,1,0,0,1,4,4,2,1,0,2,0,0,127,1,0.5,0.1,0.0,0.3,2,1,1,0,11,0
0,0,0,0,0,1,4,4,2,1,0,3,0,0,364,0,0.5,0.0,0.0,0.5,2,2,0,0,24,0
1,1,1,0,0,0,0,2,2,1,0,3,0,0,127,0,0.6,0.0,0.0,0.4,3,2,0,0,22,0
1,0,0,0,0,0,0,4,2,1,0,2,0,0,504,0,0.4,0.2,0.0,0.2,2,1,2,0,9,0
1,1,1,0,0,0,0,4,2,1,0,3,0,0,127,0,0.6,0.0,0.0,0.3,2,1,0,0,14,0
1,1,1,0,0,1,0,2,0,1,0,3,0,0,129,0,0.5,0.0,0.0,0.4,3,2,0,0,27,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,190,0,0.6,0.0,0.0,0.3,4,1,0,0,32,0
1,1,1,0,0,0,0,4,2,1,0,3,0,1,254,0,0.6,0.0,0.1,0.2,2,1,0,1,16,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,127,0,0.5,0.0,0.0,0.5,2,2,0,0,30,0
0,0,0,0,0,0,0,0,0,0,0,3,0,5,554,0,0.5,0.0,0.1,0.3,3,2,1,1,41,0
1,0,0,0,0,1,4,4,2,1,0,3,0,0,504,0,0.5,0.0,0.0,0.4,2,2,0,0,19,0
1,1,1,0,0,1,4,4,4,1,0,3,0,0,127,0,0.4,0.1,0.0,0.4,2,2,1,0,18,0
0,0,0,0,0,0,0,0,0,0,0,4,0,2,127,0,0.6,0.0,0.0,0.3,4,2,0,1,51,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,465,0,0.6,0.0,0.0,0.4,3,2,0,0,21,0
1,0,0,0,0,1,4,4,2,1,0,3,0,0,123,1,0.6,0.0,0.0,0.3,3,1,0,0,18,0
1,1,1,0,0,1,3,2,2,1,0,3,0,1,127,0,0.7,0.0,0.1,0.2,4,1,0,1,20,0
0,0,0,0,0,0,4,4,4,1,0,2,0,0,504,0,0.6,0.0,0.0,0.4,3,2,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,444,0,0.6,0.0,0.0,0.2,2,1,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,348,0,0.6,0.0,0.0,0.3,4,1,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,3,0,11,127,0,0.3,0.4,0.0,0.2,3,1,8,0,32,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,123,0,0.5,0.0,0.0,0.4,3,2,0,0,26,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,545,0,0.5,0.0,0.0,0.4,2,1,0,0,8,0
0,1,1,0,0,0,4,4,2,1,0,3,0,0,127,0,0.6,0.0,0.0,0.3,2,1,0,0,16,0
1,0,1,0,0,0,4,4,2,1,0,3,0,0,127,0,0.5,0.0,0.0,0.4,2,1,0,0,19,0
1,1,1,0,0,0,4,4,2,1,2,3,0,0,127,0,0.6,0.0,0.0,0.4,2,2,0,0,22,0
1,0,0,0,0,1,0,2,4,1,0,3,0,0,127,0,0.5,0.0,0.0,0.5,2,2,0,0,24,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,127,0,0.6,0.0,0.0,0.4,2,2,0,0,17,0
0,0,0,0,0,0,0,0,2,0,0,3,0,0,127,0,0.6,0.0,0.0,0.4,3,1,0,0,16,0
0,0,0,0,0,1,0,4,2,1,0,2,0,0,348,0,0.6,0.0,0.0,0.4,3,1,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,591,0,0.6,0.0,0.0,0.3,3,1,0,0,33,0
1,0,0,0,0,1,4,4,4,1,0,2,0,0,133,0,0.6,0.0,0.0,0.3,2,1,0,0,14,0
1,1,1,0,0,1,0,4,4,1,0,3,0,0,127,0,0.6,0.0,0.0,0.3,4,1,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,173,0,0.6,0.0,0.0,0.2,2,1,0,0,10,0
0,0,0,0,0,1,4,4,0,1,0,3,0,0,127,0,0.6,0.0,0.0,0.4,3,2,0,0,17,0
1,1,1,0,0,0,0,4,4,1,0,3,0,0,240,0,0.5,0.0,0.0,0.4,3,2,0,0,18,0
0,0,0,0,0,0,4,4,4,1,0,3,0,0,127,0,0.6,0.0,0.0,0.4,2,2,0,0,16,0
0,0,0,0,0,0,0,0,0,0,0,3,0,1,331,0,0.6,0.0,0.1,0.3,3,2,0,1,19,0
0,0,0,0,0,0,4,4,4,1,0,3,0,0,127,0,0.7,0.0,0.0,0.3,4,1,0,0,18,0
0,0,0,0,0,1,4,4,0,1,0,3,0,0,655,0,0.6,0.0,0.0,0.4,3,2,0,0,14,0
1,1,1,0,0,0,3,3,2,1,0,3,0,0,127,0,0.5,0.0,0.0,0.4,2,2,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,655,0,0.8,0.0,0.0,0.1,8,1,0,0,20,0
1,0,0,0,0,0,4,4,2,1,1,3,0,0,127,0,0.6,0.0,0.0,0.4,3,2,0,0,16,0
1,0,0,0,0,0,0,4,2,1,0,3,0,0,127,0,0.6,0.0,0.0,0.4,2,2,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,193,0,0.6,0.0,0.0,0.4,4,2,0,0,31,0
0,0,0,0,0,0,0,0,0,0,0,3,0,2,294,0,0.5,0.0,0.1,0.3,3,2,0,1,31,0
0,0,0,0,0,0,0,0,0,0,0,3,0,1,457,0,0.5,0.0,0.1,0.4,3,2,0,1,19,0
1,0,0,0,0,1,4,4,2,1,0,3,0,0,127,1,0.6,0.0,0.0,0.4,4,2,0,0,22,0
0,0,0,0,0,0,0,0,0,0,0,3,0,1,457,0,0.5,0.1,0.0,0.3,3,1,2,1,26,0
1,1,1,0,0,1,4,4,4,1,0,3,0,0,127,0,0.5,0.0,0.0,0.4,2,3,1,0,21,0
1,1,1,0,0,1,4,4,2,1,0,3,0,0,127,0,0.6,0.0,0.0,0.4,2,1,0,0,14,0
0,0,0,0,0,0,4,4,4,1,0,3,0,0,129,0,0.5,0.0,0.0,0.4,4,2,0,0,21,0
1,0,0,0,0,0,0,4,2,1,0,3,0,0,127,0,0.5,0.1,0.0,0.3,2,1,2,0,14,0
1,1,1,0,0,1,0,4,2,1,0,2,0,0,551,0,0.5,0.0,0.0,0.4,2,3,0,0,14,0
1,1,1,0,0,0,0,2,2,1,0,2,0,0,129,0,0.5,0.0,0.0,0.4,3,2,0,0,15,0
1,1,1,0,0,1,4,4,4,1,0,3,0,0,504,0,0.7,0.0,0.0,0.3,4,1,0,0,19,0
1,0,0,0,0,0,4,4,2,1,0,2,0,0,127,0,0.6,0.0,0.0,0.3,4,2,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,3,0,1,465,0,0.4,0.1,0.1,0.3,2,1,1,1,14,0
1,1,1,0,0,0,4,4,4,1,0,3,0,0,127,0,0.6,0.0,0.0,0.3,6,2,0,0,17,0
0,1,1,0,0,0,4,4,2,1,0,2,0,0,127,0,0.5,0.0,0.0,0.4,2,2,0,0,14,0
1,1,1,0,0,0,4,4,4,1,0,2,0,0,127,0,0.6,0.0,0.0,0.4,2,2,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,2,0,2,562,0,0.4,0.3,0.0,0.2,2,1,4,0,12,0
1,1,1,0,0,0,4,4,4,1,0,2,0,0,151,1,0.5,0.0,0.0,0.3,2,1,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,457,0,0.5,0.1,0.0,0.3,3,1,1,0,14,0
1,1,1,0,0,0,4,4,4,1,0,3,0,0,504,0,0.5,0.0,0.0,0.5,2,3,0,0,25,0
0,0,0,0,0,0,0,0,0,0,0,3,0,2,127,0,0.5,0.0,0.1,0.4,3,2,0,1,37,0
1,1,0,0,0,1,4,4,2,1,0,3,0,0,504,0,0.5,0.0,0.0,0.4,2,2,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,348,0,0.6,0.0,0.0,0.3,2,2,0,0,12,0
1,1,1,0,0,0,4,4,2,1,0,3,0,0,129,0,0.5,0.0,0.0,0.4,2,2,0,0,15,0
1,1,1,1,0,0,0,4,4,1,0,2,0,0,385,1,0.5,0.0,0.0,0.4,2,1,0,0,12,0
1,1,1,0,0,0,4,4,4,1,0,2,0,0,133,0,0.5,0.0,0.0,0.4,2,2,0,0,19,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,588,0,0.6,0.0,0.0,0.3,4,1,0,0,30,0
0,0,0,0,0,0,4,4,2,1,0,3,0,0,127,0,0.5,0.0,0.0,0.4,2,1,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,655,0,0.7,0.0,0.0,0.3,4,1,0,0,19,0
1,1,1,0,0,1,4,4,2,1,0,3,0,0,129,0,0.6,0.0,0.0,0.3,3,2,0,0,19,0
1,1,1,0,0,0,4,4,4,1,0,3,0,0,39,0,0.5,0.0,0.0,0.4,2,2,0,0,27,0
0,1,0,0,0,0,4,4,2,1,0,3,0,0,127,0,0.6,0.0,0.0,0.3,2,1,0,0,15,0
0,0,0,0,0,1,4,4,2,1,0,3,0,1,127,0,0.6,0.0,0.0,0.3,6,1,0,1,27,0
1,0,0,0,0,0,0,0,0,0,0,2,0,0,125,0,0.6,0.0,0.0,0.3,3,1,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,128,0,0.5,0.0,0.0,0.4,3,1,0,0,30,0
1,1,0,0,0,0,0,4,2,1,0,3,0,1,537,0,0.5,0.0,0.0,0.3,2,2,0,1,31,0
1,1,1,0,0,1,4,4,2,1,0,3,0,0,133,0,0.6,0.0,0.0,0.3,2,1,0,0,23,0
1,0,0,0,0,0,0,1,2,1,0,3,0,0,123,0,0.6,0.0,0.0,0.3,3,1,0,0,27,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,655,0,0.8,0.0,0.0,0.2,9,1,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,457,0,0.6,0.0,0.0,0.3,3,2,0,0,26,0
0,0,0,0,0,0,0,0,0,0,0,3,0,7,371,0,0.5,0.2,0.1,0.2,3,1,2,1,39,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,127,0,0.6,0.0,0.0,0.4,5,2,0,0,14,0
1,1,0,0,1,0,0,4,0,1,0,3,0,0,619,0,0.5,0.0,0.0,0.4,3,2,0,0,17,0
1,0,0,0,0,0,4,4,2,1,0,2,0,0,127,0,0.5,0.0,0.0,0.4,1,1,0,0,10,0
1,1,1,0,1,1,4,4,0,0,0,3,0,0,160,0,0.5,0.0,0.0,0.4,2,1,0,0,14,0
1,1,1,0,0,1,0,4,2,1,0,3,0,1,562,0,0.6,0.0,0.1,0.3,2,1,0,1,18,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,331,0,0.7,0.0,0.0,0.3,3,1,0,0,20,0
0,0,0,0,0,0,4,4,4,1,0,2,0,0,127,0,0.5,0.0,0.0,0.4,2,2,0,0,14,0
1,1,1,0,0,0,0,4,2,1,0,3,0,1,482,0,0.5,0.1,0.0,0.3,2,3,3,0,20,0
1,1,1,1,0,0,4,4,2,1,0,1,0,0,454,0,0.4,0.0,0.0,0.4,2,2,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,102,0,0.5,0.0,0.0,0.4,4,2,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,102,0,0.5,0.0,0.0,0.4,2,2,0,0,21,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,48,0,0.5,0.0,0.0,0.4,2,2,0,0,19,0
1,1,0,0,0,0,0,4,2,1,0,3,0,0,127,0,0.5,0.0,0.0,0.4,1,1,0,0,17,0
1,1,1,0,0,1,0,4,0,1,0,2,0,0,465,0,0.6,0.0,0.0,0.3,2,1,0,0,13,0
1,0,0,0,0,0,4,4,2,1,0,2,0,0,127,0,0.4,0.0,0.0,0.5,1,2,0,0,12,0
1,1,1,1,0,0,0,0,0,0,0,3,0,1,77,0,0.4,0.1,0.0,0.4,1,2,3,0,33,0
0,0,0,0,0,0,0,0,0,0,0,3,0,1,670,0,0.5,0.0,0.0,0.4,2,2,0,1,29,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,457,0,0.6,0.1,0.0,0.3,4,2,2,0,25,0
1,1,1,0,0,0,4,4,4,1,0,2,0,0,133,0,0.7,0.0,0.0,0.2,3,1,0,0,12,0
1,0,0,0,0,0,0,4,2,1,0,3,0,2,127,0,0.5,0.0,0.1,0.4,3,2,0,1,26,0
1,0,0,0,0,0,0,4,2,1,0,2,0,0,127,0,0.5,0.0,0.0,0.4,3,2,0,0,11,0
0,0,0,0,0,0,0,4,0,1,0,3,0,0,287,0,0.5,0.0,0.0,0.4,2,1,0,0,11,0
1,1,1,0,0,1,4,4,2,1,0,2,0,0,133,0,0.6,0.0,0.0,0.3,2,1,0,0,15,0
1,1,1,0,0,1,4,4,2,1,0,3,0,0,504,0,0.5,0.0,0.0,0.4,2,1,0,0,15,0
0,0,0,0,0,0,4,4,2,1,0,2,0,0,465,0,0.6,0.0,0.0,0.2,2,1,0,0,8,0
1,1,1,1,0,0,4,4,4,1,0,2,0,0,133,0,0.6,0.0,0.0,0.3,2,1,0,0,14,0
1,1,1,0,0,0,0,4,2,1,0,3,0,0,127,0,0.5,0.1,0.0,0.3,2,1,2,0,14,0
1,1,0,0,0,0,4,4,2,1,0,3,0,0,127,0,0.7,0.0,0.0,0.3,3,1,0,0,21,0
1,1,1,0,0,0,4,4,4,1,0,2,0,0,133,0,0.6,0.0,0.0,0.2,3,1,0,0,16,0
0,0,0,0,0,0,4,4,2,1,0,2,0,0,127,0,0.7,0.0,0.0,0.2,3,1,0,0,13,0
1,1,1,0,0,1,4,4,2,1,0,2,0,0,127,0,0.5,0.0,0.0,0.4,3,2,0,0,13,0
1,1,1,1,0,0,4,4,2,1,0,3,0,0,127,0,0.6,0.0,0.0,0.4,4,2,0,0,23,0
1,0,0,0,0,1,4,4,2,1,0,3,0,0,127,0,0.6,0.0,0.0,0.3,3,2,0,0,21,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,385,0,0.6,0.0,0.0,0.4,2,1,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,3,0,7,465,0,0.5,0.2,0.0,0.2,2,1,4,1,33,0
0,0,0,0,0,0,4,4,4,1,0,3,0,0,537,0,0.6,0.0,0.0,0.3,2,1,0,0,16,0
0,1,1,0,0,0,4,4,2,1,0,2,0,0,127,0,0.7,0.0,0.0,0.2,4,2,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,4,0,4,127,0,0.6,0.0,0.1,0.3,5,1,0,1,79,0
1,1,1,1,0,1,0,4,4,1,0,3,0,0,127,0,0.6,0.0,0.0,0.3,3,1,0,0,13,0
0,0,0,0,0,1,4,4,2,1,0,3,0,0,127,0,0.7,0.0,0.0,0.2,3,1,0,0,12,0
0,0,0,0,0,1,4,4,4,1,0,3,0,0,127,0,0.5,0.0,0.0,0.4,2,2,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,454,0,0.5,0.0,0.0,0.5,2,2,0,0,20,0
1,1,1,1,1,0,0,0,0,0,0,3,0,1,127,0,0.5,0.0,0.0,0.4,2,2,0,1,36,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,465,0,0.6,0.2,0.0,0.2,3,1,2,0,12,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,340,0,0.6,0.0,0.0,0.3,3,1,0,0,34,0
0,0,0,0,0,0,0,0,0,0,0,3,0,3,127,0,0.5,0.0,0.1,0.4,2,2,0,1,33,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,117,0,0.6,0.0,0.0,0.3,3,1,0,0,18,0
1,1,0,0,0,0,0,0,0,0,1,3,0,0,504,0,0.5,0.0,0.0,0.4,3,2,0,0,30,0
1,0,0,0,0,0,4,4,2,1,1,3,0,0,504,0,0.6,0.0,0.0,0.3,3,1,0,0,11,0
1,1,1,0,0,1,0,3,2,1,0,3,0,0,385,0,0.5,0.0,0.0,0.4,2,1,0,0,13,0
0,0,0,0,0,0,0,0,0,1,0,2,0,0,127,1,0.4,0.0,0.0,0.5,1,2,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,3,0,1,127,0,0.5,0.0,0.1,0.4,2,1,0,1,20,0
0,0,0,0,0,0,4,4,4,1,0,3,0,0,364,0,0.6,0.0,0.0,0.3,3,1,0,0,18,0
1,0,0,0,0,1,0,4,2,1,0,3,0,0,183,1,0.6,0.0,0.0,0.3,2,1,0,0,11,0
1,1,1,0,0,1,4,4,4,1,0,3,0,0,127,0,0.6,0.0,0.0,0.3,3,2,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,4,0,13,496,0,0.7,0.1,0.0,0.2,13,2,2,0,150,1
0,0,0,0,0,0,0,0,0,0,0,4,0,18,496,0,0.5,0.2,0.0,0.2,7,2,2,1,117,1
1,0,0,0,0,0,0,4,2,1,0,4,0,0,578,0,0.6,0.0,0.0,0.3,3,1,1,0,31,1
0,0,0,0,0,1,0,4,2,1,0,1,0,0,98,0,0.5,0.2,0.0,0.0,2,0,1,0,4,1
1,1,1,1,0,1,4,4,4,1,0,3,0,1,465,0,0.5,0.0,0.0,0.2,2,1,1,1,26,1
0,0,0,0,0,0,0,0,0,0,0,4,0,15,496,0,0.7,0.1,0.0,0.1,16,2,2,0,140,1
0,0,0,0,0,0,0,0,0,0,0,4,0,20,496,0,0.6,0.2,0.0,0.1,8,2,2,0,128,1
0,0,0,0,0,0,0,0,0,0,0,4,0,15,496,0,0.6,0.1,0.0,0.2,9,2,2,0,134,1
0,0,0,0,0,0,0,0,0,0,0,4,0,17,496,0,0.6,0.1,0.0,0.2,10,4,2,0,146,1
0,0,0,0,0,0,0,0,0,0,0,4,0,22,496,0,0.6,0.2,0.0,0.2,9,2,3,0,145,1
0,0,0,0,0,0,0,0,0,0,0,4,0,21,496,0,0.6,0.2,0.0,0.1,10,2,2,0,147,1
0,0,0,0,0,0,0,0,0,0,0,4,0,12,496,0,0.7,0.1,0.0,0.2,11,1,2,1,153,1
0,0,0,0,0,0,0,0,0,0,0,4,0,11,496,0,0.6,0.1,0.0,0.2,7,3,2,0,120,1
1,1,1,1,0,1,0,4,0,1,4,3,0,0,127,0,0.5,0.1,0.0,0.2,3,1,1,0,17,1
0,0,0,0,0,0,0,0,0,0,0,4,0,19,496,0,0.6,0.1,0.0,0.2,9,2,2,1,146,1
1,0,0,0,0,0,0,4,4,1,0,1,0,0,121,0,0.1,0.1,0.0,0.4,1,2,1,0,7,1
1,0,0,0,1,0,0,4,0,1,0,1,0,0,123,0,0.3,0.1,0.0,0.3,1,1,1,0,7,1
0,0,0,0,0,0,0,0,0,0,0,4,0,14,496,0,0.6,0.1,0.0,0.2,8,2,4,0,124,1
0,1,1,0,0,1,4,4,0,1,0,2,0,0,184,0,0.4,0.1,0.0,0.3,2,1,1,0,16,1
1,1,1,0,0,1,4,4,0,1,0,3,0,0,504,0,0.5,0.1,0.0,0.4,3,2,1,0,20,1
1,0,0,0,0,0,4,4,2,1,0,3,0,0,127,0,0.5,0.1,0.0,0.4,2,2,1,0,17,1
0,0,0,0,0,0,0,0,0,0,0,4,0,15,496,0,0.6,0.1,0.0,0.2,13,2,2,0,134,1
1,1,1,0,0,1,0,4,0,1,6,3,0,0,333,0,0.5,0.1,0.0,0.3,3,2,1,0,16,1
0,0,0,0,0,0,0,0,0,0,0,4,0,22,496,0,0.6,0.2,0.0,0.2,6,3,2,1,141,1
0,0,0,0,0,1,0,4,2,1,0,3,0,1,612,0,0.5,0.0,0.0,0.3,2,1,1,1,22,1
0,0,0,0,0,0,0,0,0,0,0,4,0,11,496,0,0.7,0.1,0.0,0.2,16,2,2,1,146,1
0,0,0,0,0,1,4,4,0,1,0,3,0,0,681,0,0.5,0.0,0.0,0.3,3,2,1,0,24,1
0,0,0,0,0,0,4,4,0,1,0,2,0,0,681,0,0.6,0.1,0.0,0.2,3,1,1,0,13,1
0,1,1,0,0,0,4,3,0,1,0,3,0,0,612,0,0.5,0.1,0.0,0.3,4,2,1,0,19,1
0,0,0,0,0,0,0,0,0,0,0,4,0,21,496,0,0.6,0.2,0.0,0.1,8,2,2,0,150,1
0,0,0,0,0,0,0,0,0,0,0,4,0,28,496,0,0.6,0.2,0.0,0.2,8,2,6,0,151,1
0,0,0,0,0,0,0,0,0,0,0,4,0,16,496,0,0.6,0.1,0.0,0.2,8,3,1,0,136,1
0,0,0,0,0,0,0,0,0,0,0,4,0,20,496,0,0.6,0.1,0.0,0.2,8,2,2,0,149,1
0,0,0,0,0,0,0,0,0,0,0,4,0,21,496,0,0.6,0.1,0.0,0.2,12,2,2,1,150,1
0,0,0,0,0,0,0,0,0,0,0,4,0,13,496,0,0.6,0.1,0.0,0.2,7,2,2,0,118,1
0,0,0,0,0,0,0,0,0,0,0,4,0,17,496,0,0.6,0.1,0.0,0.1,10,2,2,0,130,1
0,0,0,0,0,0,4,4,2,1,0,2,0,0,127,0,0.5,0.1,0.0,0.2,3,1,1,0,11,1
0,0,0,0,0,0,0,0,0,0,0,4,0,20,496,0,0.6,0.1,0.0,0.2,7,2,2,1,153,1
0,0,0,0,0,0,0,0,0,0,0,4,0,16,496,0,0.6,0.1,0.0,0.2,10,3,4,0,142,1
0,1,1,0,0,0,4,4,0,1,0,1,0,0,181,0,0.5,0.2,0.0,0.0,2,0,1,0,4,1
0,0,0,0,0,0,0,0,0,0,0,4,0,13,496,0,0.7,0.1,0.0,0.2,15,2,2,0,145,1
0,1,0,0,0,0,0,4,2,1,0,2,0,0,431,0,0.5,0.1,0.0,0.2,3,1,1,0,14,1
0,0,0,0,0,0,0,0,0,0,0,4,0,13,496,0,0.7,0.1,0.0,0.1,9,1,2,0,122,1
1,0,0,0,0,0,4,4,0,1,0,3,0,0,123,0,0.5,0.0,0.0,0.3,3,2,1,0,23,1
0,0,0,0,0,0,0,0,0,0,0,4,0,18,496,0,0.7,0.1,0.0,0.1,19,1,3,1,145,1
0,0,0,0,0,0,0,0,0,0,0,4,0,20,496,0,0.6,0.1,0.0,0.1,9,2,3,1,145,1
0,0,0,0,0,0,0,0,0,0,0,3,0,0,133,0,0.6,0.0,0.0,0.2,2,1,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,3,0,1,504,0,0.6,0.0,0.1,0.2,2,1,0,1,13,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,338,0,0.6,0.0,0.0,0.3,4,1,0,0,32,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,127,0,0.4,0.1,0.0,0.4,2,2,1,0,12,0
